,Date,Time,Transaction,Item
10949,2017-01-23,12:33:14,5196,Coffee
10950,2017-01-23,12:33:14,5196,Soup
10951,2017-01-23,12:37:16,5197,Soup
10952,2017-01-23,12:37:16,5197,Bread
10953,2017-01-23,12:42:18,5198,Tea
10954,2017-01-23,12:42:18,5198,Tea
10955,2017-01-23,12:45:14,5199,Cake
10956,2017-01-23,12:45:14,5199,Frittata
10957,2017-01-23,12:47:22,5200,Tea
10958,2017-01-23,12:47:22,5200,Coffee
10959,2017-01-23,12:47:22,5200,Cake
10960,2017-01-23,12:55:14,5201,Cookies
10961,2017-01-23,12:55:14,5201,Cake
10962,2017-01-23,12:55:51,5202,Tea
10963,2017-01-23,12:55:51,5202,NONE
10964,2017-01-23,12:55:51,5202,Cake
10965,2017-01-23,12:55:51,5202,Cake
10966,2017-01-23,12:57:59,5203,Cake
10967,2017-01-23,13:01:44,5204,Cookies
10968,2017-01-23,13:06:52,5205,Cake
10969,2017-01-23,13:06:52,5205,Cookies
10970,2017-01-23,13:06:52,5205,Sandwich
10971,2017-01-23,13:06:52,5205,Soup
10972,2017-01-23,13:06:52,5205,Coffee
10973,2017-01-23,13:06:52,5205,Tea
10974,2017-01-23,13:08:49,5206,Tea
10975,2017-01-23,13:08:49,5206,Cookies
10976,2017-01-23,13:28:37,5207,Bread
10977,2017-01-23,13:42:43,5208,Sandwich
10978,2017-01-23,13:42:43,5208,Sandwich
10979,2017-01-23,13:42:43,5208,Coke
10980,2017-01-23,13:42:43,5208,Cake
10981,2017-01-23,13:42:43,5208,Crisps
10982,2017-01-23,13:44:04,5209,Coffee
10983,2017-01-23,13:44:04,5209,Soup
10984,2017-01-23,13:50:22,5210,Spanish Brunch
10985,2017-01-23,13:50:22,5210,Tea
10986,2017-01-23,13:50:22,5210,Bread
10987,2017-01-23,13:50:22,5210,Cake
10988,2017-01-23,13:51:56,5211,Coffee
10989,2017-01-23,13:55:28,5212,Bread
10990,2017-01-23,14:08:42,5213,Coffee
10991,2017-01-23,14:12:06,5214,Coffee
10992,2017-01-23,14:22:59,5215,Coffee
10993,2017-01-23,14:22:59,5215,Bread
10994,2017-01-23,14:57:54,5216,Bread
10995,2017-01-23,14:57:54,5216,Coffee
10996,2017-01-23,14:57:54,5216,Cake
10997,2017-01-23,15:04:17,5217,Coffee
10998,2017-01-23,15:04:17,5217,Coffee
10999,2017-01-23,15:04:17,5217,Medialuna
11000,2017-01-23,15:14:50,5218,Cake
11001,2017-01-23,15:25:23,5219,Soup
11002,2017-01-23,15:25:23,5219,Coffee
11003,2017-01-23,15:25:23,5219,Coffee
11004,2017-01-23,15:25:23,5219,Coffee
11005,2017-01-23,15:25:23,5219,Cake
11006,2017-01-23,15:33:08,5220,Alfajores
11007,2017-01-23,15:33:08,5220,Coffee
11008,2017-01-23,15:46:26,5221,Coffee
11009,2017-01-23,15:46:26,5221,Chicken Stew
11010,2017-01-23,15:46:26,5221,Juice
11011,2017-01-23,16:14:49,5222,Coffee
11012,2017-01-23,16:14:49,5222,Hot chocolate
11013,2017-01-23,16:14:49,5222,Cake
11014,2017-01-23,16:18:06,5223,Cookies
11015,2017-01-23,16:18:06,5223,Hot chocolate
11016,2017-01-23,16:18:06,5223,Tea
11017,2017-01-23,16:18:06,5223,Toast
11018,2017-01-23,16:39:19,5224,Coffee
11019,2017-01-23,16:40:15,5225,Hot chocolate
11020,2017-01-23,16:40:15,5225,Coffee
11021,2017-01-23,16:40:15,5225,Coffee
11022,2017-01-23,16:40:15,5225,Cake
11023,2017-01-23,16:40:15,5225,Cookies
11024,2017-01-23,16:51:22,5226,Hot chocolate
11025,2017-01-23,16:51:22,5226,Cake
11026,2017-01-24,08:39:40,5227,Bread
11027,2017-01-24,08:42:04,5228,Bread
11028,2017-01-24,08:43:45,5229,Bread
11029,2017-01-24,09:07:46,5230,Coffee
11030,2017-01-24,09:07:46,5230,Coffee
11031,2017-01-24,09:07:46,5230,Pastry
11032,2017-01-24,09:11:49,5231,Coffee
11033,2017-01-24,09:14:31,5232,Coffee
11034,2017-01-24,09:14:31,5232,Scandinavian
11035,2017-01-24,09:14:31,5232,Focaccia
11036,2017-01-24,09:20:01,5233,Bread
11037,2017-01-24,10:00:27,5234,Coffee
11038,2017-01-24,10:00:27,5234,Coffee
11039,2017-01-24,10:24:39,5235,Coffee
11040,2017-01-24,10:42:30,5236,Coffee
11041,2017-01-24,10:50:03,5237,Coffee
11042,2017-01-24,10:53:31,5238,Bread
11043,2017-01-24,10:53:31,5238,Cookies
11044,2017-01-24,11:04:34,5239,Scandinavian
11045,2017-01-24,11:04:50,5240,Scandinavian
11046,2017-01-24,11:05:16,5241,Scandinavian
11047,2017-01-24,11:13:35,5242,Farm House
11048,2017-01-24,11:16:05,5243,Coffee
11049,2017-01-24,11:16:05,5243,Coffee
11050,2017-01-24,11:19:40,5244,Bread
11051,2017-01-24,11:21:10,5245,Farm House
11052,2017-01-24,11:36:46,5247,Coffee
11053,2017-01-24,11:36:46,5247,Vegan mincepie
11054,2017-01-24,11:37:26,5248,Coffee
11055,2017-01-24,11:38:40,5249,Coffee
11056,2017-01-24,11:38:40,5249,Medialuna
11057,2017-01-24,11:38:40,5249,Bread
11058,2017-01-24,11:53:30,5250,Muffin
11059,2017-01-24,11:53:30,5250,Pastry
11060,2017-01-24,11:53:30,5250,Coffee
11061,2017-01-24,11:53:30,5250,Tea
11062,2017-01-24,11:56:21,5251,Cake
11063,2017-01-24,12:00:44,5252,Chicken Stew
11064,2017-01-24,12:06:22,5253,Tea
11065,2017-01-24,12:09:12,5254,Soup
11066,2017-01-24,12:13:47,5255,Bread
11067,2017-01-24,12:13:47,5255,Coffee
11068,2017-01-24,12:13:47,5255,Salad
11069,2017-01-24,12:13:47,5255,Spanish Brunch
11070,2017-01-24,12:15:57,5256,NONE
11071,2017-01-24,12:15:57,5256,Coke
11072,2017-01-24,12:20:17,5257,Tea
11073,2017-01-24,12:20:17,5257,NONE
11074,2017-01-24,12:24:28,5258,Chicken Stew
11075,2017-01-24,12:30:06,5259,Bread
11076,2017-01-24,12:38:10,5260,Tea
11077,2017-01-24,12:38:10,5260,Coffee
11078,2017-01-24,12:38:10,5260,Soup
11079,2017-01-24,12:38:10,5260,Art Tray
11080,2017-01-24,12:43:10,5261,Bread
11081,2017-01-24,12:43:10,5261,Focaccia
11082,2017-01-24,12:43:10,5261,Medialuna
11083,2017-01-24,12:43:10,5261,Cookies
11084,2017-01-24,12:43:10,5261,Coffee
11085,2017-01-24,12:46:40,5262,Bread
11086,2017-01-24,13:06:26,5263,Soup
11087,2017-01-24,13:14:04,5264,Chicken Stew
11088,2017-01-24,13:14:04,5264,Art Tray
11089,2017-01-24,13:14:04,5264,Pastry
11090,2017-01-24,13:14:04,5264,Truffles
11091,2017-01-24,13:14:04,5264,Coffee
11092,2017-01-24,13:14:04,5264,Coke
11093,2017-01-24,13:14:04,5264,Bread
11094,2017-01-24,13:17:08,5265,Bread
11095,2017-01-24,13:17:08,5265,Focaccia
11096,2017-01-24,13:23:30,5267,Frittata
11097,2017-01-24,13:23:30,5267,Tea
11098,2017-01-24,13:24:11,5268,Coffee
11099,2017-01-24,13:24:11,5268,Chicken Stew
11100,2017-01-24,13:24:11,5268,Art Tray
11101,2017-01-24,13:27:14,5269,Bread
11102,2017-01-24,13:27:14,5269,Scandinavian
11103,2017-01-24,13:32:41,5271,Tea
11104,2017-01-24,13:32:41,5271,Tea
11105,2017-01-24,13:32:41,5271,Spanish Brunch
11106,2017-01-24,13:32:41,5271,Salad
11107,2017-01-24,13:45:20,5272,Cake
11108,2017-01-24,13:50:03,5273,Coffee
11109,2017-01-24,13:50:03,5273,Coffee
11110,2017-01-24,13:50:03,5273,Hot chocolate
11111,2017-01-24,13:52:19,5274,Spanish Brunch
11112,2017-01-24,13:52:19,5274,Juice
11113,2017-01-24,13:52:19,5274,Truffles
11114,2017-01-24,14:07:30,5275,Coffee
11115,2017-01-24,14:07:30,5275,Pastry
11116,2017-01-24,14:12:09,5276,Cake
11117,2017-01-24,14:20:26,5277,Fudge
11118,2017-01-24,14:20:26,5277,Sandwich
11119,2017-01-24,14:25:51,5278,Muffin
11120,2017-01-24,14:25:51,5278,Cookies
11121,2017-01-24,14:49:06,5279,Bread
11122,2017-01-24,14:49:06,5279,Bread
11123,2017-01-24,15:03:50,5280,Coffee
11124,2017-01-24,15:08:15,5281,Coffee
11125,2017-01-24,15:08:15,5281,Cake
11126,2017-01-24,15:25:59,5282,Tea
11127,2017-01-24,15:25:59,5282,Chicken Stew
11128,2017-01-24,16:08:34,5283,Bread
11129,2017-01-24,16:08:34,5283,Coffee
11130,2017-01-24,16:08:34,5283,Cake
11131,2017-01-24,16:18:26,5284,Bread
11132,2017-01-24,16:18:26,5284,Cake
11133,2017-01-24,16:23:30,5285,Bread
11134,2017-01-24,16:29:59,5286,Coffee
11135,2017-01-24,16:29:59,5286,Bread
11136,2017-01-24,16:40:25,5287,Coffee
11137,2017-01-24,16:40:25,5287,Pastry
11138,2017-01-24,17:09:22,5288,Tea
11139,2017-01-24,17:09:22,5288,Cake
11140,2017-01-25,08:40:22,5289,Bread
11141,2017-01-25,08:47:35,5290,Bread
11142,2017-01-25,08:50:09,5291,Coffee
11143,2017-01-25,08:50:09,5291,Toast
11144,2017-01-25,08:53:10,5292,Coffee
11145,2017-01-25,09:21:23,5293,Bread
11146,2017-01-25,09:21:23,5293,Medialuna
11147,2017-01-25,09:44:21,5294,Eggs
11148,2017-01-25,09:44:21,5294,Coffee
11149,2017-01-25,09:44:21,5294,Pastry
11150,2017-01-25,09:47:20,5295,Coffee
11151,2017-01-25,10:51:33,5296,Scandinavian
11152,2017-01-25,10:51:33,5296,Cookies
11153,2017-01-25,10:53:47,5297,Bread
11154,2017-01-25,10:54:16,5298,Bread
11155,2017-01-25,10:59:58,5299,Bread
11156,2017-01-25,11:18:57,5300,Medialuna
11157,2017-01-25,11:26:57,5301,Farm House
11158,2017-01-25,11:27:35,5302,Baguette
11159,2017-01-25,11:27:35,5302,Bread
11160,2017-01-25,11:30:48,5303,Bread
11161,2017-01-25,11:31:22,5304,Baguette
11162,2017-01-25,12:05:55,5305,Soup
11163,2017-01-25,12:11:15,5306,Tea
11164,2017-01-25,12:36:55,5307,Coffee
11165,2017-01-25,12:36:55,5307,Tea
11166,2017-01-25,12:36:55,5307,Cookies
11167,2017-01-25,12:36:55,5307,Pastry
11168,2017-01-25,12:41:54,5308,Bread
11169,2017-01-25,12:43:26,5309,Bread
11170,2017-01-25,12:49:57,5310,Coffee
11171,2017-01-25,12:49:57,5310,Tea
11172,2017-01-25,12:49:57,5310,Sandwich
11173,2017-01-25,12:49:57,5310,Chicken Stew
11174,2017-01-25,12:54:33,5311,Sandwich
11175,2017-01-25,12:54:33,5311,Coffee
11176,2017-01-25,12:54:33,5311,Coke
11177,2017-01-25,12:56:43,5312,Sandwich
11178,2017-01-25,12:57:19,5313,Sandwich
11179,2017-01-25,13:07:08,5314,Coffee
11180,2017-01-25,13:49:32,5315,Bread
11181,2017-01-25,13:54:04,5316,Sandwich
11182,2017-01-25,13:54:04,5316,Tea
11183,2017-01-25,13:54:04,5316,Coffee
11184,2017-01-25,14:10:42,5317,Hot chocolate
11185,2017-01-25,14:10:42,5317,Bread
11186,2017-01-25,14:38:01,5318,Tea
11187,2017-01-25,14:38:01,5318,The Nomad
11188,2017-01-25,14:38:01,5318,Cake
11189,2017-01-25,14:39:20,5319,Bread
11190,2017-01-25,14:39:20,5319,Tea
11191,2017-01-25,14:39:20,5319,Soup
11192,2017-01-25,14:41:12,5320,Tea
11193,2017-01-25,14:41:12,5320,Soup
11194,2017-01-25,14:41:12,5320,Sandwich
11195,2017-01-25,14:41:12,5320,Medialuna
11196,2017-01-25,14:57:13,5321,Coffee
11197,2017-01-25,14:57:13,5321,Tea
11198,2017-01-25,14:57:13,5321,Cake
11199,2017-01-25,14:59:34,5322,Sandwich
11200,2017-01-25,15:18:15,5323,Tea
11201,2017-01-25,15:19:30,5324,Coke
11202,2017-01-25,15:21:05,5325,Bread
11203,2017-01-25,15:28:08,5326,Tea
11204,2017-01-25,15:29:12,5327,Juice
11205,2017-01-25,15:29:12,5327,Cake
11206,2017-01-25,15:58:59,5328,Cake
11207,2017-01-25,15:58:59,5328,Coffee
11208,2017-01-25,16:33:26,5329,Muffin
11209,2017-01-26,08:45:53,5336,Bread
11210,2017-01-26,08:54:18,5337,Bread
11211,2017-01-26,08:54:18,5337,Medialuna
11212,2017-01-26,09:15:45,5338,Tea
11213,2017-01-26,09:36:34,5339,Bread
11214,2017-01-26,09:36:34,5339,Coffee
11215,2017-01-26,09:36:58,5340,Bread
11216,2017-01-26,09:48:21,5341,Farm House
11217,2017-01-26,09:49:49,5342,Bread
11218,2017-01-26,09:49:49,5342,Coffee
11219,2017-01-26,09:49:49,5342,Tea
11220,2017-01-26,09:49:49,5342,Cookies
11221,2017-01-26,09:49:49,5342,Hot chocolate
11222,2017-01-26,09:51:47,5343,Coffee
11223,2017-01-26,10:40:06,5344,Coffee
11224,2017-01-26,10:46:25,5345,Bread
11225,2017-01-26,10:46:25,5345,Muffin
11226,2017-01-26,10:46:25,5345,Coffee
11227,2017-01-26,11:00:04,5346,Muffin
11228,2017-01-26,11:05:37,5347,Cookies
11229,2017-01-26,11:05:37,5347,Juice
11230,2017-01-26,11:07:23,5348,Cookies
11231,2017-01-26,11:07:23,5348,Cookies
11232,2017-01-26,11:07:23,5348,Coffee
11233,2017-01-26,11:07:23,5348,Hot chocolate
11234,2017-01-26,11:09:22,5349,Tea
11235,2017-01-26,11:09:22,5349,Muffin
11236,2017-01-26,11:09:22,5349,Cake
11237,2017-01-26,11:09:22,5349,Juice
11238,2017-01-26,11:09:22,5349,Coffee
11239,2017-01-26,11:11:33,5350,Tea
11240,2017-01-26,11:11:33,5350,Muffin
11241,2017-01-26,11:11:33,5350,Cake
11242,2017-01-26,11:11:33,5350,Juice
11243,2017-01-26,11:11:33,5350,Coffee
11244,2017-01-26,11:17:10,5352,Coffee
11245,2017-01-26,11:18:03,5353,Bread
11246,2017-01-26,11:18:03,5353,Coffee
11247,2017-01-26,11:18:03,5353,Toast
11248,2017-01-26,11:19:14,5354,Coffee
11249,2017-01-26,11:19:14,5354,Hot chocolate
11250,2017-01-26,11:19:14,5354,Art Tray
11251,2017-01-26,11:19:14,5354,Sandwich
11252,2017-01-26,11:20:03,5355,Juice
11253,2017-01-26,11:20:03,5355,Tea
11254,2017-01-26,11:20:03,5355,Muffin
11255,2017-01-26,11:35:58,5356,Coffee
11256,2017-01-26,11:35:58,5356,Coffee
11257,2017-01-26,11:54:39,5357,Coffee
11258,2017-01-26,12:13:16,5358,Coffee
11259,2017-01-26,12:13:16,5358,Coffee
11260,2017-01-26,12:13:16,5358,Cookies
11261,2017-01-26,12:18:31,5359,Bread
11262,2017-01-26,12:18:31,5359,Baguette
11263,2017-01-26,12:19:05,5360,Coffee
11264,2017-01-26,12:19:05,5360,Bread
11265,2017-01-26,12:24:12,5361,Coffee
11266,2017-01-26,12:28:58,5362,Bread
11267,2017-01-26,12:28:58,5362,Spanish Brunch
11268,2017-01-26,12:29:52,5363,Coffee
11269,2017-01-26,12:29:52,5363,Muffin
11270,2017-01-26,12:30:59,5364,Hot chocolate
11271,2017-01-26,12:30:59,5364,Baguette
11272,2017-01-26,12:36:05,5365,Coffee
11273,2017-01-26,12:36:05,5365,Sandwich
11274,2017-01-26,12:36:05,5365,Medialuna
11275,2017-01-26,12:41:27,5366,Bread
11276,2017-01-26,12:58:37,5367,Coffee
11277,2017-01-26,12:58:37,5367,Tea
11278,2017-01-26,12:58:37,5367,Soup
11279,2017-01-26,13:12:25,5368,Bread
11280,2017-01-26,13:12:25,5368,Medialuna
11281,2017-01-26,13:16:55,5369,Chicken Stew
11282,2017-01-26,13:25:41,5370,Spanish Brunch
11283,2017-01-26,13:25:41,5370,Tea
11284,2017-01-26,13:25:41,5370,Coffee
11285,2017-01-26,13:40:04,5371,Coffee
11286,2017-01-26,13:40:04,5371,Soup
11287,2017-01-26,13:40:04,5371,Coffee
11288,2017-01-26,13:40:04,5371,Muffin
11289,2017-01-26,13:41:06,5372,Cake
11290,2017-01-26,13:41:06,5372,Soup
11291,2017-01-26,13:41:06,5372,Tea
11292,2017-01-26,13:42:17,5373,Sandwich
11293,2017-01-26,13:42:17,5373,Bread
11294,2017-01-26,13:42:17,5373,Muffin
11295,2017-01-26,13:50:14,5374,Sandwich
11296,2017-01-26,13:50:14,5374,Coffee
11297,2017-01-26,13:50:14,5374,Bread
11298,2017-01-26,13:52:19,5375,Bread
11299,2017-01-26,13:52:19,5375,Baguette
11300,2017-01-26,14:06:49,5376,Pastry
11301,2017-01-26,14:06:49,5376,Bread
11302,2017-01-26,14:06:49,5376,Jam
11303,2017-01-26,14:10:23,5377,Bread
11304,2017-01-26,14:16:56,5378,Pastry
11305,2017-01-26,14:39:44,5379,Cake
11306,2017-01-26,14:39:44,5379,Cake
11307,2017-01-26,15:08:29,5380,Chicken Stew
11308,2017-01-26,15:08:29,5380,Spanish Brunch
11309,2017-01-26,15:21:31,5381,Bread
11310,2017-01-26,15:21:31,5381,Farm House
11311,2017-01-26,15:26:52,5382,Tea
11312,2017-01-26,15:26:52,5382,Cake
11313,2017-01-26,15:39:36,5383,Tea
11314,2017-01-26,15:39:36,5383,Tea
11315,2017-01-26,15:39:36,5383,Medialuna
11316,2017-01-26,15:58:10,5384,Tea
11317,2017-01-26,15:58:10,5384,Coffee
11318,2017-01-26,15:58:10,5384,Cookies
11319,2017-01-26,16:32:42,5385,Coffee
11320,2017-01-26,16:32:42,5385,Muffin
11321,2017-01-26,16:56:34,5386,Bread
11322,2017-01-27,08:29:00,5387,Pastry
11323,2017-01-27,08:29:00,5387,Hot chocolate
11324,2017-01-27,08:35:11,5388,Bread
11325,2017-01-27,08:39:13,5389,Bread
11326,2017-01-27,08:56:56,5390,Bread
11327,2017-01-27,08:56:56,5390,Cookies
11328,2017-01-27,09:00:11,5391,Coffee
11329,2017-01-27,09:00:11,5391,Toast
11330,2017-01-27,09:12:40,5392,Bread
11331,2017-01-27,09:12:40,5392,Bread
11332,2017-01-27,09:13:40,5393,Coffee
11333,2017-01-27,09:34:02,5394,Coffee
11334,2017-01-27,09:34:02,5394,Juice
11335,2017-01-27,09:34:02,5394,Pastry
11336,2017-01-27,09:36:12,5395,Cookies
11337,2017-01-27,09:36:12,5395,Muffin
11338,2017-01-27,09:36:12,5395,Coffee
11339,2017-01-27,09:36:12,5395,Coffee
11340,2017-01-27,09:36:12,5395,Coffee
11341,2017-01-27,09:52:39,5396,Bread
11342,2017-01-27,09:52:39,5396,Pastry
11343,2017-01-27,09:54:05,5397,Medialuna
11344,2017-01-27,09:55:24,5398,Farm House
11345,2017-01-27,10:15:38,5399,The Nomad
11346,2017-01-27,10:15:38,5399,Spanish Brunch
11347,2017-01-27,10:15:38,5399,Tea
11348,2017-01-27,10:15:38,5399,Bread
11349,2017-01-27,10:32:42,5400,Coffee
11350,2017-01-27,10:32:42,5400,Medialuna
11351,2017-01-27,10:33:08,5401,Farm House
11352,2017-01-27,10:33:08,5401,Scandinavian
11353,2017-01-27,10:33:53,5402,Bread
11354,2017-01-27,10:40:05,5403,Coffee
11355,2017-01-27,10:45:44,5404,Coffee
11356,2017-01-27,10:58:32,5405,Coffee
11357,2017-01-27,10:58:32,5405,Cookies
11358,2017-01-27,10:58:32,5405,Bread
11359,2017-01-27,11:02:19,5406,Coffee
11360,2017-01-27,11:02:19,5406,Coffee
11361,2017-01-27,11:02:19,5406,Juice
11362,2017-01-27,11:05:49,5407,Coffee
11363,2017-01-27,11:05:49,5407,Medialuna
11364,2017-01-27,11:05:49,5407,Bread
11365,2017-01-27,11:06:38,5408,Coffee
11366,2017-01-27,11:06:38,5408,Toast
11367,2017-01-27,11:11:11,5409,Coffee
11368,2017-01-27,11:11:11,5409,Pastry
11369,2017-01-27,11:11:11,5409,Coffee
11370,2017-01-27,11:12:16,5410,Farm House
11371,2017-01-27,11:14:29,5411,Cake
11372,2017-01-27,11:14:29,5411,Muffin
11373,2017-01-27,11:14:29,5411,Bread
11374,2017-01-27,11:14:29,5411,Coffee
11375,2017-01-27,11:14:29,5411,Coffee
11376,2017-01-27,11:22:14,5412,Coffee
11377,2017-01-27,11:31:24,5413,Bread
11378,2017-01-27,11:40:11,5414,Coffee
11379,2017-01-27,11:40:11,5414,Muffin
11380,2017-01-27,11:52:12,5415,Sandwich
11381,2017-01-27,12:00:20,5416,Pastry
11382,2017-01-27,12:00:20,5416,Hot chocolate
11383,2017-01-27,12:00:20,5416,Coffee
11384,2017-01-27,12:00:20,5416,Cake
11385,2017-01-27,12:04:50,5417,Scone
11386,2017-01-27,12:04:50,5417,Coffee
11387,2017-01-27,12:04:50,5417,Bread
11388,2017-01-27,12:09:54,5418,Coffee
11389,2017-01-27,12:09:54,5418,Coffee
11390,2017-01-27,12:09:54,5418,Tea
11391,2017-01-27,12:09:54,5418,Cake
11392,2017-01-27,12:09:54,5418,Medialuna
11393,2017-01-27,12:11:59,5419,Bread
11394,2017-01-27,12:12:23,5420,Bread
11395,2017-01-27,12:15:27,5421,Tea
11396,2017-01-27,12:15:27,5421,Soup
11397,2017-01-27,12:17:59,5422,Coffee
11398,2017-01-27,12:17:59,5422,Coffee
11399,2017-01-27,12:19:00,5423,Coffee
11400,2017-01-27,12:19:00,5423,Sandwich
11401,2017-01-27,12:20:21,5424,Bread
11402,2017-01-27,12:22:19,5425,Truffles
11403,2017-01-27,12:22:19,5425,Soup
11404,2017-01-27,12:22:53,5426,Soup
11405,2017-01-27,12:22:53,5426,Truffles
11406,2017-01-27,12:45:17,5427,Chicken Stew
11407,2017-01-27,12:45:17,5427,Coffee
11408,2017-01-27,12:53:31,5428,Soup
11409,2017-01-27,12:56:56,5429,Soup
11410,2017-01-27,13:02:18,5430,Spanish Brunch
11411,2017-01-27,13:02:18,5430,Truffles
11412,2017-01-27,13:02:18,5430,Juice
11413,2017-01-27,13:02:18,5430,Sandwich
11414,2017-01-27,13:03:25,5431,Cookies
11415,2017-01-27,13:15:54,5432,Bread
11416,2017-01-27,13:15:54,5432,Muffin
11417,2017-01-27,13:23:13,5433,Coffee
11418,2017-01-27,13:23:13,5433,Tea
11419,2017-01-27,13:23:13,5433,Brownie
11420,2017-01-27,13:43:16,5434,Tea
11421,2017-01-27,13:44:13,5435,Coffee
11422,2017-01-27,13:44:13,5435,Tea
11423,2017-01-27,13:44:13,5435,Soup
11424,2017-01-27,13:44:13,5435,Extra Salami or Feta
11425,2017-01-27,13:44:55,5436,Baguette
11426,2017-01-27,13:46:30,5437,Bread
11427,2017-01-27,13:46:30,5437,Muffin
11428,2017-01-27,13:46:30,5437,Tea
11429,2017-01-27,13:46:30,5437,Soup
11430,2017-01-27,13:48:27,5438,Coffee
11431,2017-01-27,13:48:27,5438,Soup
11432,2017-01-27,13:48:27,5438,Sandwich
11433,2017-01-27,13:59:18,5440,Coffee
11434,2017-01-27,14:12:26,5441,Tea
11435,2017-01-27,14:13:24,5442,Tea
11436,2017-01-27,14:14:04,5443,Tea
11437,2017-01-27,14:23:41,5444,Coffee
11438,2017-01-27,14:23:41,5444,Scone
11439,2017-01-27,14:26:22,5445,Cookies
11440,2017-01-27,14:26:22,5445,Muffin
11441,2017-01-27,14:26:22,5445,Coffee
11442,2017-01-27,14:49:14,5446,Bread
11443,2017-01-27,14:49:14,5446,Cookies
11444,2017-01-27,14:52:09,5447,Coffee
11445,2017-01-27,15:01:10,5448,Scone
11446,2017-01-27,15:01:10,5448,Soup
11447,2017-01-27,15:01:10,5448,Hot chocolate
11448,2017-01-27,15:05:24,5449,Scone
11449,2017-01-27,15:05:24,5449,Coffee
11450,2017-01-27,15:05:59,5450,Bread
11451,2017-01-27,15:12:26,5451,Bread
11452,2017-01-27,15:12:26,5451,Cookies
11453,2017-01-27,15:52:00,5452,Cake
11454,2017-01-27,15:52:00,5452,Toast
11455,2017-01-27,15:52:00,5452,Scone
11456,2017-01-27,15:52:00,5452,Juice
11457,2017-01-27,15:52:00,5452,Bread
11458,2017-01-27,16:14:03,5453,Cake
11459,2017-01-27,16:14:03,5453,Hot chocolate
11460,2017-01-27,16:14:03,5453,Tea
11461,2017-01-27,16:18:16,5454,Tea
11462,2017-01-27,16:18:16,5454,Tea
11463,2017-01-27,16:18:16,5454,Soup
11464,2017-01-27,16:18:16,5454,Bakewell
11465,2017-01-27,16:38:46,5455,Coffee
11466,2017-01-27,16:38:46,5455,Coffee
11467,2017-01-27,16:38:46,5455,Coffee
11468,2017-01-27,16:38:46,5455,Bread
11469,2017-01-27,16:38:46,5455,Bakewell
11470,2017-01-27,16:38:46,5455,Brownie
11471,2017-01-27,16:38:46,5455,Cookies
11472,2017-01-27,16:38:46,5455,Cake
11473,2017-01-27,16:39:12,5456,Cake
11474,2017-01-27,16:39:12,5456,Coffee
11475,2017-01-27,16:43:56,5457,Coffee
11476,2017-01-27,16:43:56,5457,Cookies
11477,2017-01-27,16:43:56,5457,Cake
11478,2017-01-27,17:03:04,5458,Tea
11479,2017-01-27,17:03:04,5458,Cookies
11480,2017-01-27,17:03:04,5458,Coffee
11481,2017-01-27,20:20:02,5459,Coffee
11482,2017-01-28,08:52:09,5460,Pastry
11483,2017-01-28,08:52:09,5460,Medialuna
11484,2017-01-28,08:52:09,5460,Coffee
11485,2017-01-28,08:52:09,5460,Juice
11486,2017-01-28,08:52:09,5460,Farm House
11487,2017-01-28,08:52:09,5460,Brownie
11488,2017-01-28,08:57:27,5461,Bread
11489,2017-01-28,09:01:06,5462,Coffee
11490,2017-01-28,09:01:06,5462,Bread
11491,2017-01-28,09:01:06,5462,Pastry
11492,2017-01-28,09:01:06,5462,Alfajores
11493,2017-01-28,09:19:50,5463,Scone
11494,2017-01-28,09:20:41,5464,Scone
11495,2017-01-28,09:20:41,5464,Pastry
11496,2017-01-28,09:22:17,5465,Pastry
11497,2017-01-28,09:22:17,5465,NONE
11498,2017-01-28,09:22:17,5465,Coffee
11499,2017-01-28,09:22:17,5465,Coffee
11500,2017-01-28,09:26:32,5466,Bread
11501,2017-01-28,09:26:32,5466,Eggs
11502,2017-01-28,09:37:37,5467,Coffee
11503,2017-01-28,09:37:37,5467,Toast
11504,2017-01-28,09:40:59,5468,Tea
11505,2017-01-28,09:40:59,5468,NONE
11506,2017-01-28,09:42:30,5469,Bread
11507,2017-01-28,09:42:30,5469,Baguette
11508,2017-01-28,09:43:17,5470,Farm House
11509,2017-01-28,09:44:49,5471,Bread
11510,2017-01-28,09:44:49,5471,Medialuna
11511,2017-01-28,09:47:06,5472,Farm House
11512,2017-01-28,09:47:06,5472,Baguette
11513,2017-01-28,09:48:09,5473,The Nomad
11514,2017-01-28,09:48:09,5473,Tea
11515,2017-01-28,09:48:09,5473,Coffee
11516,2017-01-28,09:54:31,5474,Coffee
11517,2017-01-28,09:54:31,5474,Bakewell
11518,2017-01-28,09:54:31,5474,Pastry
11519,2017-01-28,09:54:31,5474,Juice
11520,2017-01-28,09:54:31,5474,Hot chocolate
11521,2017-01-28,09:55:55,5475,Baguette
11522,2017-01-28,09:55:55,5475,Coffee
11523,2017-01-28,09:55:55,5475,Bakewell
11524,2017-01-28,10:10:19,5476,Bread
11525,2017-01-28,10:10:40,5477,Coffee
11526,2017-01-28,10:12:32,5478,NONE
11527,2017-01-28,10:12:32,5478,Coffee
11528,2017-01-28,10:12:32,5478,Coffee
11529,2017-01-28,10:12:32,5478,Coffee
11530,2017-01-28,10:12:32,5478,Pastry
11531,2017-01-28,10:19:45,5479,Coffee
11532,2017-01-28,10:19:45,5479,Coffee
11533,2017-01-28,10:19:45,5479,Hot chocolate
